city,year,month,month_name,unit,patients,bilateral thyroidectomy patients,bilateral thyroidectomy unit,aortic valve replacement patients,aortic valve replacement unit,graft replacement of aorta patients,graft replacement of aorta unit,pda ligation patients,pda ligation unit,exploratory laparotomy patients,exploratory laparotomy unit,laparoscopic cholecystectomy patients,laparoscopic cholecystectomy unit,pylorus preserving pancreaticoduodenectomy patients,pylorus preserving pancreaticoduodenectomy unit,transurethral resection of prostate patients,transurethral resection of prostate unit,prostatectomy patients,prostatectomy unit,total abdominal hysterectomy patients,total abdominal hysterectomy unit,low cervical cesarean section patients,low cervical cesarean section unit,total hip replacement patients,total hip replacement unit,total knee replacement patients,total knee replacement unit,mastectomy patients,mastectomy unit,craniotomy and removal of brain tumor patients,craniotomy and removal of brain tumor unit,total gastrectomy patients,total gastrectomy unit,wedge resection of liver patients,wedge resection of liver unit,lobectomy of liver patients,lobectomy of liver unit,laminectomy patients,laminectomy unit,liver transplantation patients,liver transplantation unit
Gyeongnam,2006,1,January,8951.115785252328,3414,559.4500489715965,932.4167482859942,79.01502040084294,227.63851115480944,3.0415890751086283,21.291123525760398,70.6268606650174,374.0607805591663,189.82646775464923,411.29068013507333,140.68705645920994,221.07966015018704,42.722744688261926,70.58540426756318,7.1124975628777545,14.224995125755509,6.102530541012216,12.909199221371995,410.4931767627128,1167.782313204269,711.1484960120176,3072.1615027719163,21.289071680376026,31.590235396687007,106.90392131318394,183.96002414006583,69.3250055766228,69.3250055766228,3.934521342726896,9.120018702115678,31.42766295707472,45.93273816803228,5.046959199384141,9.655052381430531,26.417574052622868,70.19526819696934,337.6755308894999,723.5904233346427,0.0,0.0
Gyeongnam,2006,2,February,8452.57575430979,3200,470.62931562193927,784.3821927032321,73.62668699278125,212.11497919348884,2.8895096213531968,20.226567349472376,64.35640907375571,340.8506110202618,177.14518436341342,383.81456612072907,125.64843308421781,197.44753770377085,39.43869731800766,65.15958687323005,7.034509651004094,14.069019302008188,5.978621291448516,12.647083501141093,371.9250737157933,1058.0627097087222,692.4588862262598,2991.4223884974426,23.499412455934195,34.87009590235397,125.85226680562793,216.5662938763512,63.04349765781842,63.04349765781842,3.632615002072109,8.420215286854326,26.47700431523961,38.6971601530425,5.826020015396459,11.145429594671487,26.385106735065364,70.10899789603081,343.44294396363676,735.9491656363645,0.0,0.0
Gyeongnam,2006,3,March,8536.52400416251,3186,356.0420849657199,593.4034749428665,81.94843742994216,236.08954592911908,3.052451893234016,21.367163252638115,61.72686485806533,326.9237657297535,156.38379120077073,338.8315476016699,126.13829052314263,198.21731367922413,42.36119818878439,69.98806657277422,7.237278221875609,14.474556443751219,6.443280977312391,13.63001745200698,343.89891883503185,978.3331311686251,730.4276833935406,3155.447592260096,23.770857814336075,35.27288578901482,124.35402553413236,213.98812371115653,63.27191612759313,63.27191612759313,4.489639452963116,10.40675401404784,30.00459913695208,43.852875661699194,5.75827559661278,11.015831576128797,28.47383749793149,75.6590539230751,350.42454926390764,750.9097484226592,0.0,0.0
Gyeongnam,2006,4,April,7878.469995622791,2943,298.52518976493633,497.54198294156055,74.52127516477604,214.6922451175691,2.9112352576039724,20.378646803227806,53.13027799907753,281.39369458770693,131.97512626631243,285.9461069103436,119.28028637819507,187.44045002287797,40.58359456635319,67.0511562400618,6.083057126145447,12.166114252290894,4.925392670157068,10.419099879178413,306.3164450882003,871.4174730957421,676.6582066597518,2923.163452770128,21.948296122209165,32.568439407149086,114.21886399166232,196.5475608289574,61.701539147892035,61.701539147892035,3.6715706589307913,8.510512501726758,29.904383374971612,43.70640647111235,5.38568129330254,10.303042474143991,26.082078437861988,69.30380842060471,336.02769858260365,720.0593541055792,0.0,0.0
Gyeongnam,2006,5,May,8388.049368694474,3146,314.28874877571013,523.8145812928502,81.3243061471551,234.29145342394682,2.8895096213531968,20.226567349472376,55.45641326680364,293.71359619084893,151.1653869734038,327.52500510904156,130.20410726621867,204.60645427548647,41.69836293974225,68.89294746566111,6.6289725092610645,13.257945018522129,5.513961605584642,11.664149550275205,331.8142465469971,943.9543220733538,704.0146071032583,3041.3431026860762,21.2502937720329,31.532693984306885,118.27292860865033,203.52378598183702,62.358242248494314,62.358242248494314,4.265644426025695,9.887545028531354,29.96451283215989,43.79428798546445,5.53810623556582,10.594638015865048,26.882938937613766,71.431809177088,365.42849605827865,783.0610629820256,0.0,0.0
Gyeongnam,2006,6,June,8254.405885127926,3110,291.4695457884427,485.7825763140712,77.91238846791911,224.4618810623384,2.9003724394785846,20.302607076350093,58.22080590381148,308.3546386757423,152.06317694800455,329.4702167206765,128.7345349494442,202.2971263491266,45.765761058864506,75.61299653203702,6.722558003509455,13.44511600701891,5.637870855148343,11.926265270506109,321.0151776938596,913.2328330946004,672.5311634893952,2905.3346262741875,23.6545240893067,35.10026155187446,109.94446977592496,189.19219300472557,60.95917912112425,60.95917912112425,3.953999171156237,9.165167309551894,30.425505337270042,44.4680462621639,5.7921478060046185,11.08063058540014,28.333145788515637,75.28521595234155,374.1446616815982,801.7385607462819,0.0,0.0
Gyeongnam,2006,7,July,8544.522796512338,3267,413.5143241919687,689.1905403199478,76.72653903062368,221.0455053025111,2.802607076350093,19.61824953445065,65.26663591764854,345.67144208236084,175.01293317373663,379.194688543096,137.64994033787605,216.30704910237665,45.79588993382097,75.66277467326944,6.7849483330083835,13.569896666016767,6.381326352530541,13.49895959189153,373.039263359371,1061.232387143038,654.6669623377088,2828.1612772989024,21.754406580493537,32.280732345248474,97.34161672746221,167.50523220338226,67.44055320098148,67.44055320098148,3.9150435142975546,9.074870094679461,31.267317737905973,45.69838746309334,5.75827559661278,11.015831576128797,27.95436041701142,74.27872910805891,373.0605614796928,799.415488885056,0.0,0.0
Gyeongnam,2006,8,August,9115.822453811616,3469,485.76769098922625,809.6128183153771,80.13845670985965,230.8750776641195,3.08504034761018,21.595282433271258,90.68556333598893,480.2976132239414,210.2511896768166,455.5442442997693,141.51981410538215,222.38827930845767,46.820271682340646,77.35523147517151,5.661922402027686,11.323844804055373,5.390052356020942,11.402033830044301,395.1087889917749,1124.016382476601,690.6901534389642,2983.7814628563256,21.17273795534665,31.417611159546645,93.55194762897342,160.9839782561252,73.3794334151238,73.3794334151238,4.197472026523,9.729524902504595,30.90654099477629,45.17109837698073,5.436489607390301,10.40024098805101,29.29634287605494,77.8445682135174,373.23401751199765,799.7871803828521,0.0,0.0
Gyeongnam,2006,9,September,8203.064763379705,3034,286.6467005386876,477.74450089781266,72.56566381204321,209.05822193469592,2.487585350713842,17.413097454996894,77.23443330957274,409.0564430840334,153.80264502379353,333.2390642182193,130.742950449036,205.4532078484851,48.32671543016371,79.84413853679222,6.083057126145447,12.166114252290894,5.266143106457243,11.139918109813397,333.65694480368325,949.1964809070298,688.862462892092,2975.8858396938376,19.427732079905994,28.828247602441152,77.95261203751954,134.1406771243926,64.47111309391033,64.47111309391033,3.9832159138002488,9.232890220706219,27.37894617306382,40.01538286832404,5.33487297921478,10.20584396023697,27.1102101605163,72.03570128365759,333.12231004149714,713.8335215174939,0.0,0.0
Gyeongnam,2006,10,October,7960.05273744933,2933,267.84653525954946,446.4108920992491,71.67107564004843,206.4809560106157,2.433271260086902,17.032898820608317,74.1666317246006,392.8084569117736,146.95699646746272,318.4068256795025,120.60290146329208,189.51884515660186,43.17467781260885,71.33207638604941,6.6289725092610645,13.257945018522129,6.93891797556719,14.678480332930594,317.41548807614714,902.9923367683496,681.1979541471441,2942.7751619156625,18.962397179788486,28.13775065387969,102.0126042209484,175.54305683604795,58.58933749721169,58.58933749721169,3.5157480314960634,8.14932364223703,27.03821258233023,39.5173876203288,5.013086989992302,9.590253372159186,25.486844282641073,67.72218623673199,331.47447773460095,710.3024522884306,0.0,0.0
Gyeongnam,2006,11,November,8051.730105633026,2997,298.43587781586683,497.3931296931114,78.86938976819262,227.21895623693587,3.367473618870267,23.57231533209187,65.03065118034299,344.42159699218695,134.6123843167022,291.6601660195214,132.6044087169503,208.3783565552076,40.945141065830725,67.64849393485076,7.1124975628777545,14.224995125755509,5.978621291448516,12.647083501141093,314.75857431069267,895.4338751942119,687.9780964984442,2972.065376873279,23.770857814336075,35.27288578901482,124.79468473163107,214.74640905386087,63.9286192281954,63.9286192281954,3.6520928305014504,8.465363894290542,29.66386554621849,43.354880413703945,5.978444957659738,11.437025136392542,28.82015555187821,76.57927046641923,370.9357250839582,794.8622680370532,0.0,0.0
Gyeongnam,2006,12,December,8049.45998132849,3037,334.3839373163565,557.3065621939274,79.68076043581581,229.55647649365983,3.13935443823712,21.97548106765984,68.0984527653151,360.6695831644467,142.80471783493417,309.41022197569066,126.1872762670351,198.29429127676946,41.36694531522118,68.34538791210456,6.909728992006238,13.819457984012477,6.443280977312391,13.63001745200698,322.5579018157364,917.6216172344224,651.3653278014235,2813.89821610215,23.499412455934195,34.87009590235397,157.80005862428348,271.5419812224137,59.53156368503235,59.53156368503235,3.788437629506838,8.781404146344055,28.541449012037248,41.71442547913136,5.131639722863741,9.817049904608897,25.75740526228694,68.44110541121958,385.0290277087286,825.0622022329899,0.0,0.0
Gyeongnam,2007,1,January,10593.641674747505,4100,643.8960389805387,1073.1600649675645,108.25722053022095,311.883897241827,2.3898611949305977,16.729028364514186,102.85471248724056,544.7490328027926,219.30771032140976,475.1667056963878,158.54225060611435,249.13782238103684,45.16411010716537,74.61896452488192,8.505279324246496,17.010558648492992,3.925856929955291,8.3046973518285,471.23991577556666,1340.5963121201464,776.7386784140969,3355.511090748899,31.004612045577865,46.0068436805349,222.41327220205125,382.72825188045283,94.09903228085047,94.09903228085047,6.0928792569659445,14.12298166230055,32.74579182411542,47.85923420447638,7.8715294117647066,15.058578005115091,30.734705438066463,81.66650302114803,508.7411133053567,1090.1595285114786,0.0,0.0
Gyeongnam,2007,2,February,8758.26662095018,3280,452.4898916023288,754.1498193372147,90.29021114813072,260.12179878390043,1.7380808690404346,12.166566083283042,80.54270159918339,426.5780121734528,162.7738422808969,352.67665827527657,118.5296552539767,186.26088682767767,39.50451775583105,65.26833368354696,5.6152812440007684,11.230562488001537,2.6579731743666173,5.622635561160152,343.43937079393913,977.0257962241371,735.1823788546255,3175.9878766519823,20.979652740097666,31.131097614338472,123.90215461267326,213.21054525941494,73.88853570671752,73.88853570671752,4.817337461300309,11.166341192347385,23.67285010878278,34.59878092822098,6.859764705882354,13.12302813299233,24.20172457200403,64.30743957703928,386.01377966639626,827.1723849994205,0.0,0.0
Gyeongnam,2007,3,March,9634.684903571695,3592,373.5190398233089,622.5317330388482,107.8739243300697,310.77963914139127,2.36089318044659,16.526252263126132,83.13967335828512,440.3323440827694,156.71078976640712,339.5400444938821,133.37531784045888,209.58978517786394,45.13595293128809,74.5724439734325,6.992896909195623,13.985793818391246,3.6050670640834577,7.626103404791929,351.09078898476525,998.7927617670045,821.1270484581497,3547.268849339207,30.034454693434615,44.56725535154814,188.06667903426708,323.6247126401633,76.26050716959809,76.26050716959809,5.746130030959752,13.319234738429785,30.784610099622125,44.9928916840631,7.972705882352941,15.252132992327367,28.9847998489426,77.0167538843332,456.03726593081075,977.2227127088802,0.0,0.0
Gyeongnam,2007,4,April,8955.277100781903,3360,325.78748631709465,542.9791438618245,97.21349876336284,280.0674607230215,2.1001810500905247,14.701267350633673,76.33633889077917,404.2998689400527,141.14349276974417,305.81090100111237,128.8037963455739,202.4059656859018,44.99516705190166,74.33984121618535,7.487041658667691,14.974083317335381,3.8800298062593144,8.207755359394703,331.5468808059122,943.1937126375088,738.4190308370044,3189.970213215859,26.032555615843734,38.6289534944778,163.99862189595316,282.2084547725234,73.49862258953168,73.49862258953168,5.015479876160991,11.625625148844964,29.9129737776251,43.71896167499053,7.062117647058824,13.510138107416882,29.843844410876134,79.2993580060423,449.1932150791692,962.5568894553626,0.0,0.0
Gyeongnam,2007,5,May,9296.345530748677,3491,339.2692505158334,565.4487508597224,103.72953416593423,298.8398484304295,2.1291490645745323,14.904043452021726,85.48060564817965,452.73061509961815,149.00907441016335,322.8529945553539,134.45928685470997,211.29316505740138,44.20676612733767,73.03726577560137,6.483778076406219,12.967556152812438,3.7119970193740683,7.8523013871374525,346.0189917839891,984.3643731785896,748.3601762114537,3232.91596123348,25.10282148670646,37.24934801253217,157.53637399623673,271.0882333154615,75.22073885710249,75.22073885710249,5.78328173374613,13.405350480273082,27.258444978815984,39.83926573826951,7.385882352941176,14.129514066496164,29.016616314199396,77.10129477772982,479.96816482702684,1028.503210343629,0.0,0.0
Gyeongnam,2007,6,June,8889.390513992477,3328,294.6790789588399,491.1317982647332,93.45240479937861,269.23192811249555,1.9046469523234761,13.332528666264333,98.90438924804356,523.8269504618604,146.824190621158,318.1190796791757,126.11743835373424,198.18454598443952,44.76990964488338,73.96767680458993,6.184296410059512,12.368592820119025,2.9634873323397914,6.26891551071879,321.7093431319929,915.2076140823935,698.3076651982379,3016.689113656388,23.809278350515463,35.329896907216494,150.05644926191928,258.2167958809095,68.49473758564667,68.49473758564667,5.436532507739938,12.601603556402319,31.06194892934845,45.39823305058619,7.062117647058824,13.510138107416882,27.31973816717019,72.59244712990936,439.46255774588286,941.7054808840347,0.0,0.0
Gyeongnam,2007,7,July,9639.937143731458,3637,411.21562321395703,685.3593720232617,98.69877153894896,284.3464608622101,1.9698249849124925,13.788774894387448,104.86645117386865,555.403796957897,166.59738891165622,360.9610093085885,144.4035243332742,226.919823952288,48.68375709182602,80.43403345606038,6.139374160107506,12.278748320215012,3.757824143070045,7.949243379571249,395.2941249329095,1124.5436312746563,742.1180616740088,3205.950026431718,25.10282148670646,37.24934801253217,147.41048949195664,253.66363433943536,81.45934873207601,81.45934873207601,5.411764705882353,12.544193061840122,31.18080842780259,45.57195077909609,7.810823529411764,14.942445012787724,30.67107250755287,81.49742123435477,441.1852100010579,945.3968785736955,0.0,0.0
Gyeongnam,2007,8,August,10011.502248847404,3723,445.9017155699354,743.1695259498923,97.14163072583447,279.8604123291898,2.2088111044055525,15.461677730838868,115.83957128274923,613.5206923493756,184.24032550787425,399.1873719337275,146.6185914493525,230.40064370612535,47.810884639630174,78.99189636112811,5.974659243616817,11.949318487233635,3.238450074515648,6.850567465321563,397.2179100780315,1130.0164683254343,817.7170044052863,3532.537459030837,22.354042322300597,33.17051441373637,130.7714732462301,225.03125310747288,85.39097266369994,85.39097266369994,5.634674922600619,13.060887512899898,31.06194892934845,45.39823305058619,7.304941176470589,13.974670076726344,28.666635196374624,76.17134495036686,444.90986352576084,953.3782789837732,0.0,0.0
Gyeongnam,2007,9,September,8605.110985088399,3081,261.08374422411873,435.13957370686455,80.87549823191547,232.99845919194695,1.52082076041038,10.64574532287266,79.33565838720654,420.1851536803902,128.1980563198876,277.7624553597564,116.36171722547454,182.85412706860285,44.15045177558311,72.94422467270253,5.375695910923402,10.751391821846804,2.581594634873323,5.461065573770491,306.1441724123694,870.9273870351888,826.7333920704846,3571.4882537444937,18.71595225176343,27.77205818003606,90.01351602045955,154.8950532089959,68.6572013844741,68.6572013844741,4.321981424148607,10.01813130110344,24.60391618000687,35.9595698015485,6.920470588235294,13.239161125319693,24.74260448136959,65.74463476478205,353.1437123108933,756.7365263804857,0.0,0.0
Gyeongnam,2007,10,October,9390.178283183028,3448,311.6948978504519,519.4914964174199,102.79524967806553,296.1482193106174,1.8901629450814723,13.231140615570306,93.49098332766246,495.15594873539754,154.58052807212692,334.9244774896083,140.20903553899828,220.32848441842586,48.06429922252574,79.41058132417297,6.783259742752928,13.566519485505856,3.7119970193740683,7.8523013871374525,333.6455555096817,949.1640803292668,831.068193832599,3590.214597356828,26.234671730873576,38.92886772968337,170.96970821297006,294.20428421833026,80.15963834145653,80.15963834145653,5.944272445820434,13.778518694927365,29.73468452994389,43.45838508222568,7.08235294117647,13.548849104859334,30.607439577039276,81.3283394475615,461.9967115703354,989.9929533650044,0.0,0.0
Gyeongnam,2007,11,November,8663.990012010294,3199,303.6232914531488,506.03881908858136,97.74053103857081,281.58581561112067,2.2015691007845506,15.410983705491855,77.32391970057843,409.5303895252858,128.36192260406298,278.1174989754698,125.45763112766838,197.1477060577646,42.60180710233242,70.385594342984,6.274140909963525,12.54828181992705,3.482861400894188,7.367591424968475,309.59824119565667,880.7536171945404,763.9654625550661,3300.3307982378856,23.52631578947368,34.91001697792869,168.98523838549812,290.7894130622247,73.82355018718656,73.82355018718656,5.3993808049535605,12.515487814559023,28.942287873582963,42.30026689215971,7.041882352941177,13.471427109974426,27.266710725075527,72.45154564091497,430.80273830094865,923.1487249306042,0.0,0.0
Gyeongnam,2007,12,December,8432.466127369213,3181,340.8399414904437,568.0665691507396,93.93152504956768,270.61225073804025,1.5859987929993964,11.101991550995775,76.8849948962232,407.20571370962665,128.25267841461272,277.8808032316609,121.12175507066407,190.33418653961496,40.91237654969532,67.59436125601835,6.184296410059512,12.368592820119025,3.482861400894188,7.367591424968475,329.054704595186,936.1039010035464,684.2629074889868,2956.015760352423,25.10282148670646,37.24934801253217,205.8760236397848,354.27099224623936,69.04711450165995,69.04711450165995,4.396284829721362,10.19036278479003,25.03973434100538,36.59653480608478,5.625411764705882,10.761657289002558,24.944108761329304,66.28006042296072,429.5456677363614,920.455002292203,0.0,0.0
Gyeongnam,2008,1,January,10450.366400324556,4104,585.3810161688962,975.6350269481603,135.8878904921051,391.4865416558266,2.9500924214417745,20.650646950092423,21.105111750387255,111.77892519649548,200.07727286236513,433.50075786845775,181.48205375368565,285.18608447007745,62.397491328930485,103.09150741301559,11.073307611364433,22.146615222728865,6.0301803459698196,12.756150731859234,442.65459725407396,1259.276009429693,834.7327109397639,3606.0453112597806,30.468254990341276,45.21095901792577,251.8713566861949,433.41965651983395,111.71736250297245,111.71736250297245,5.483758223684211,12.711070344129556,28.04643013578625,40.990936352302974,9.34345186470078,17.87442965421019,32.91463727249423,87.4588933240561,553.0386894620045,1185.0829059900097,0.0,0.0
Gyeongnam,2008,2,February,8435.84143050573,3223,383.00756560949384,638.3459426824897,109.36356541055454,315.07122415897857,2.268638324091189,15.880468268638325,14.72980747953087,78.01342479899684,158.51041697625345,343.43923678188247,130.10790428668633,204.45527816479282,51.05544733216135,84.35247820096222,7.716590669940371,15.433181339880742,3.8630842841369155,8.17190906259732,315.6568299607003,897.9892576468197,741.4095828451198,3202.8893978909177,21.155698647778493,31.392327025735828,170.91270632277514,294.10619549560164,80.98087440975644,80.98087440975644,4.110197368421053,9.527226720647775,17.160753394656155,25.081101115266687,5.233738074588031,10.012368490516232,23.97625608818252,63.70833760574212,428.80570492947794,918.8693677060241,0.0,0.0
Gyeongnam,2008,3,March,9089.791977554483,3494,337.11780465256686,561.8630077542781,127.49696812023454,367.3126938701995,2.760320394331485,19.322242760320393,16.252268200929407,86.0768278789965,149.57648527357566,324.0823847594139,149.5292299841234,234.97450426076531,56.28773696963938,92.99713064549115,9.877236057523675,19.75447211504735,5.559072506440928,11.759576455932732,330.27586555267067,939.5778933825975,771.3610764636958,3332.279850323166,23.24764971023825,34.49651247325676,209.10372657218562,359.82521609572683,90.50385569181643,90.50385569181643,4.938527960526316,11.447254554655872,25.6329391151993,37.463526399137436,8.851691240242845,16.933670198725444,29.643745193540116,78.76766579997802,515.4124853511972,1104.4553257525654,0.0,0.0
Gyeongnam,2008,4,April,8553.80678219674,3286,297.0779012508726,495.12983541812105,121.3304849006384,349.5473493566011,2.5619223659889094,17.933456561922366,13.41668510732463,71.05873964249712,135.98834962998185,294.641424198294,137.79655250623725,216.53743965265852,58.5626455076733,96.75567518659068,10.147316730971589,20.294633461943178,6.006624953993375,12.70632201806291,302.75287675661474,861.2797356007143,725.4978518602512,3134.1507200362853,23.146426271732132,34.34630995160252,177.69871405304227,305.783542131161,86.09770017325134,86.09770017325134,4.613486842105264,10.693825910931176,23.10293473499781,33.76582768961218,6.410450997398091,12.263471473283305,26.784286080492183,71.16967444245066,490.66090411163844,1051.416223096368,0.0,0.0
Gyeongnam,2008,5,May,8622.247481091035,3313,309.8843461690848,516.473910281808,119.106045748364,343.13884608457244,2.415280345040049,16.906962415280343,12.769639300730251,67.63179333349726,144.70829494457158,313.5346390465717,132.30466092084373,207.907324304183,52.48538984178268,86.71499191251051,9.394949140652402,18.789898281304804,4.381302907618697,9.268140766116476,308.02062980511806,876.265584790422,725.6079676456137,3134.6264202290513,20.78454603992273,30.841584446336956,161.9699054379269,278.717444115407,86.13323368549784,86.13323368549784,4.162623355263158,9.64874746963563,22.00438020148927,32.16024798679201,6.65633130962706,12.73385120102568,25.80713278646501,68.57323854689274,481.9669705860352,1032.786365541504,0.0,0.0
Gyeongnam,2008,6,June,8788.83997552766,3422,303.44159764541627,505.7359960756938,127.83485761171926,368.2861374051912,2.7344423906346274,19.141096734442392,14.805930515600796,78.41659495299682,150.48592742295003,326.052842749725,149.12981968700387,234.34685950814895,57.9451703330641,95.73549881114938,10.089442300947036,20.178884601894072,5.535517114464483,11.709747742136406,331.5009244011598,943.0629745895063,691.9125373247156,2989.0621612427713,24.7322601416613,36.69948279085225,171.07052045603714,294.3777616964286,92.9556680368244,92.9556680368244,4.141652960526316,9.600139170040487,23.935173017958828,34.982175949324436,7.306157849089332,13.97699762434481,29.129453986157394,77.40112059178965,519.5456668633693,1113.3121432786486,0.0,0.0
Gyeongnam,2008,7,July,9490.381782743578,3713,417.79050242439104,696.3175040406518,124.39964778162461,358.38946146610897,2.0357362908194703,14.250154035736292,15.472007081212658,81.94433380049668,178.19716468035784,386.09385680744197,164.00785325470628,257.72662654310983,61.16254097971208,101.051154662133,9.491406524026656,18.982813048053313,5.606183290393817,11.859233883525382,390.7121020781346,1111.5085662567622,745.3186932254854,3219.7767547340973,21.72929813264649,32.24347464844318,160.65478766074338,276.454392441849,108.76808098651357,108.76808098651357,4.529605263157895,10.499392712550607,25.56636005256242,37.36621853836046,7.1305290546400695,13.641012104528828,28.368302999230966,75.37863368367086,535.4607910769051,1147.4159808790823,0.0,0.0
Gyeongnam,2008,8,August,8897.790591332634,3460,415.7351470671471,692.8919117785786,110.1519742240189,317.34259240729256,2.2513863216266174,15.759704251386323,15.395884045142731,81.5411636464967,167.01637590275507,361.8688144559693,157.86691993649353,248.07658847163268,62.00750700812467,102.44718549168424,7.7744650999649245,15.548930199929849,5.017298490982702,10.613516038617254,366.66011335279796,1043.0848052277872,716.0278943190838,3093.240503458442,20.14346426271732,29.890301809193442,133.4581520285874,229.6544838326689,89.86425247137956,89.86425247137956,4.372327302631579,10.134830465587045,21.58826106000876,31.55207385693588,6.831960104076323,13.069836720841662,25.642559600102537,68.13594408027245,464.5315957013556,995.4248479314763,0.0,0.0
Gyeongnam,2008,9,September,8515.27517260706,3225,283.36235684772555,472.27059474620927,112.51720066441193,324.15669715223436,2.0443622920517557,14.31053604436229,13.036069926974994,69.0428888724972,142.78241745177877,309.361904478854,157.2178782036743,247.05666574863105,61.29253575331401,101.26592863591011,8.025254296737986,16.05050859347597,4.781744571218256,10.115228900654003,331.25591263146197,942.3659583481245,753.9627823764348,3257.1192198661984,17.106761107533806,25.384226159566293,136.8248535381773,235.44789611697746,84.88956075687061,84.88956075687061,3.606907894736842,8.360627530364374,18.758650897941305,27.41648977391421,5.672810060711188,10.852332290056186,26.629998718277367,70.75971087999415,420.82438890597336,901.7665476556572,0.0,0.0
Gyeongnam,2008,10,October,7566.728235789741,2817,235.49629266267948,392.49382110446584,93.17302727691168,268.42705477395987,1.88909426987061,13.22365988909427,11.380393892454082,60.27393802299755,115.23166998543704,249.66861830178024,112.78348264912678,177.23118702005638,47.83807668551337,79.03682234997862,8.411083830235004,16.822167660470008,5.040853882959146,10.663344752413579,291.27815887576656,828.6361416293358,712.3390155094429,3077.3045470007937,16.90431423052157,25.083821116257816,160.86520650509274,276.81648070961825,62.11257940686891,62.11257940686891,3.3552631578947367,7.777327935222672,16.544897065265,24.181003403079615,5.216175195143105,9.978769938534636,20.921366316329145,55.59105906910315,406.52453103052767,871.1239950654164,0.0,0.0
Gyeongnam,2008,11,November,7894.3380217729955,3044,282.53230949191556,470.88718248652594,110.94038303748323,319.61396065560643,2.1651263093037585,15.15588416512631,11.7800398318212,62.39058133149747,123.30965613576247,267.1709216274853,143.88755953731007,226.10902213005866,57.06770561125101,94.28577448815383,8.2953349701859,16.5906699403718,5.6532940743467055,11.95889131111803,292.3807118394068,831.7727147155538,669.4489171107836,2892.0193219185853,20.986992916934962,31.14198948964543,190.42905413617913,327.68988233120285,81.83367870367225,81.83367870367225,3.827097039473684,8.871014676113361,22.520367936925098,32.9143839078136,6.638768430182133,12.700252649044081,25.8997052037939,68.81921668436665,426.19277408844965,913.2702301895349,0.0,0.0
Gyeongnam,2008,12,December,8178.274718683113,3194,339.1731600098108,565.2886000163513,114.7979547319338,330.72744101342835,1.9235982747997535,13.465187923598275,11.856162867891127,62.79375148549746,134.11596873421107,290.58459892412395,144.88608528010886,227.67813401159964,55.89775264883357,92.3528087241598,9.703612767450018,19.407225534900036,6.524843577475156,13.802553721582061,338.8512774920946,963.9734618309587,652.3809703796096,2818.2857920399138,21.59433354797167,32.043204619570865,239.14101660305806,411.51331631979224,70.14315317457621,70.14315317457621,3.8585526315789473,8.943927125506073,21.138852387209813,30.895245796691263,5.70793581960104,10.919529394019381,25.282555754934634,67.1793624345406,473.03549789306584,1013.647495485141,0.0,0.0
Gyeongnam,2009,1,January,11564.101562442895,4483,834.0490133167984,1390.0816888613308,200.2013727560718,576.7706215115402,6.114744693057946,42.803212851405625,104.57640189489919,553.8676100359476,194.83570119156738,422.144019248396,196.75041459369817,309.17922293295425,81.41492691043062,134.51161837375494,9.367334547662416,18.734669095324833,5.95582862836267,12.598868252305648,443.09613653341506,1260.5321125519565,873.6396519850556,3774.1232965754402,29.502493613915583,43.77789374968119,187.18419832202034,322.10614184188114,111.65646966935694,111.65646966935694,6.645854313528029,15.404749485716254,40.11861350430775,58.6348966601421,10.178231771750617,19.471399911175094,47.61855730760179,126.52930941734189,504.58882023358046,1081.2617576433868,0.0,0.0
Gyeongnam,2009,2,February,10725.020792392339,4229,724.5547344210761,1207.591224035127,208.9696409714889,602.0315847035752,6.6382673551348255,46.467871485943775,94.16462854834563,498.7237734227195,189.5209383593034,410.62869977849067,189.37603648424545,297.5909144752428,80.40617200808146,132.84497983943893,9.226472374013358,18.452944748026717,7.162736632348057,15.151942876120891,424.87865611891124,1208.7065217175923,733.4337388336587,3168.433751761406,30.69140007298382,45.54207752765341,218.82975673510686,376.5617466324916,111.08240041655819,111.08240041655819,6.059080228264518,14.044637247054167,36.61310358645562,53.511459087896675,10.450862979922508,19.99295526593871,49.785420098846785,132.28697340550715,516.0958735949855,1105.9197291321118,0.0,0.0
Gyeongnam,2009,3,March,11093.86791985536,4287,567.1473211388856,945.245535231476,227.79693769799368,656.272130034696,7.496844520940907,52.47791164658635,103.33799713561748,547.3086514960482,167.4442312098992,362.79583428811486,199.35903814262025,313.2784885098318,90.5777839401022,149.65025172712535,9.965998785670918,19.931997571341835,7.713716373297908,16.317476943514805,385.0081406707913,1095.2817794944924,808.3105244786886,3491.901465747935,35.00669018367595,51.945411240293346,218.82975673510686,376.5617466324916,110.18029159073158,110.18029159073158,6.824437730782142,15.818696688787325,42.285213384091364,61.80146571521045,11.200598802395211,21.427232491538664,53.83955048246646,143.059376996268,556.2346502808315,1191.9313934589245,0.0,0.0
